class,Order,Family,Genus,Genus_species
Aves,Passeriformes,,,
Aves,Passeriformes,Furnariidae,Glyphorynchus,Glyphorynchus spirurus
Aves,Gruiformes,Rallidae,Laterallus,Laterallus albigularis
Aves,Passeriformes,Conopophagidae,Conopophaga,Conopophaga aurita
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Parulidae,Setophaga,Setophaga ruticilla
Aves,Passeriformes,Icteridae,Leistes,Leistes loyca
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alba
Aves,Passeriformes,Thraupidae,Dacnis,Dacnis cayana
Aves,Strigiformes,Tytonidae,Tyto,Tyto alba
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus bailloni
Aves,Galliformes,Phasianidae,Centrocercus,Centrocercus urophasianus
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis
Aves,Charadriiformes,Scolopacidae,Limosa,Limosa limosa
Aves,Gruiformes,Rallidae,Neocrex,Neocrex erythrops
Aves,Psittaciformes,Strigopidae,Nestor,Nestor notabilis
Aves,Cuculiformes,Cuculidae,Cuculus,Cuculus canorus
Aves,Passeriformes,Corvidae,Cyanocorax,Cyanocorax chrysops
Aves,Passeriformes,,,
Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula hypoleuca
Aves,Passeriformes,Turdidae,Myadestes,Myadestes townsendi
Aves,Passeriformes,,,
Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tyrannulus
Aves,Passeriformes,Mohouidae,Mohoua,Mohoua novaeseelandiae
Aves,Passeriformes,Vireonidae,Vireo,Vireo philadelphicus
Aves,Passeriformes,,,
Aves,Coraciiformes,,,
Aves,Accipitriformes,Accipitridae,Pithecophaga,Pithecophaga jefferyi
Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos
Aves,Passeriformes,Hirundinidae,Progne,Progne subis
Aves,Passeriformes,Thraupidae,Tachyphonus,Tachyphonus delatrii
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops chloris
Aves,Passeriformes,Laniidae,Lanius,Lanius collurio
Aves,Passeriformes,Dicaeidae,Dicaeum,Dicaeum aeneum
Aves,Psittaciformes,Psittacidae,Cyanoliseus,Cyanoliseus patagonus
Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus conradi
Aves,Passeriformes,Icteridae,Nesopsar,Nesopsar nigerrimus
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura forbesi
Aves,Apodiformes,Trochilidae,Campylopterus,Campylopterus hemileucurus
Aves,Passeriformes,Hirundinidae,Tachycineta,Tachycineta thalassina
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alpina
Aves,Strigiformes,Strigidae,Asio,Asio flammeus
Aves,Passeriformes,Corvidae,Cyanocorax,Cyanocorax chrysops
Aves,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus magellanicus
Aves,Passeriformes,Turdidae,Catharus,Catharus ustulatus
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia orientalis
Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon badia
Aves,Passeriformes,Muscicapidae,Copsychus,Copsychus malabaricus
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza hortulana
Aves,Columbiformes,,,
Aves,Passeriformes,Thraupidae,Paroaria,Paroaria coronata
Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula albicollis
Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula
Aves,Passeriformes,Hirundinidae,Delichon,Delichon urbicum
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus sanctus
Aves,Passeriformes,Regulidae,Regulus,Regulus satrapa
Aves,Passeriformes,Cardinalidae,Cyanocompsa,Cyanocompsa cyanoides
Aves,Apodiformes,Trochilidae,Amazilia,Amazilia amabilis
Aves,Passeriformes,Tyrannidae,Mionectes,Mionectes olivaceus
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Coraciiformes,Meropidae,Merops,Merops apiaster
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris mauri
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops japonicus
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia atricapilla
Aves,Passeriformes,Laniidae,Lanius,Lanius tephronotus
Aves,Passeriformes,Sturnidae,Sturnus,Sturnus vulgaris
Aves,Passeriformes,Corvidae,Garrulus,Garrulus glandarius
Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus agricola
Aves,Passeriformes,Tyrannidae,Elaenia,Elaenia flavogaster
Aves,Anseriformes,Anatidae,Cygnus,Cygnus buccinator
Aves,Passeriformes,Thraupidae,Tachyphonus,Tachyphonus luctuosus
Aves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma leucorhoa
Aves,Anseriformes,Anatidae,Somateria,Somateria spectabilis
Aves,Passeriformes,Paridae,Cyanistes,Cyanistes teneriffae
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus borealis
Aves,Charadriiformes,Laridae,Rynchops,Rynchops niger
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris pygmaea
Aves,Passeriformes,,,
Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium brodiei
Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Aves,Passeriformes,Thamnophilidae,Herpsilochmus,Herpsilochmus rufimarginatus
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus lherminieri
Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia
Aves,Passeriformes,Petroicidae,Eopsaltria,Eopsaltria australis
Aves,Apodiformes,Trochilidae,Augastes,Augastes lumachella
Aves,Passeriformes,Zosteropidae,Zosterops,Zosterops emiliae
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Apodiformes,Trochilidae,Lafresnaya,Lafresnaya lafresnayi
Aves,Passeriformes,Turdidae,Turdus,Turdus albicollis
Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon montana
Aves,Charadriiformes,Scolopacidae,Limosa,Limosa lapponica
Aves,Passeriformes,Fringillidae,Chloris,Chloris chloris
Aves,Columbiformes,Columbidae,Spilopelia,Spilopelia senegalensis
Aves,Passeriformes,,,
Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos
Aves,Passeriformes,Tityridae,Schiffornis,Schiffornis turdina
Aves,Passeriformes,,,
Aves,Passeriformes,Thraupidae,Saltator,Saltator coerulescens
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus canariensis
Aves,Passeriformes,Chloropseidae,Chloropsis,Chloropsis sonnerati
Aves,Charadriiformes,Jacanidae,Jacana,Jacana spinosa
Aves,Apodiformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Columbiformes,Columbidae,Goura,Goura cristata
Aves,Passeriformes,Petroicidae,Microeca,Microeca flavovirescens
Aves,Passeriformes,Laniidae,Lanius,Lanius collurio
Aves,Piciformes,Picidae,Picus,Picus canus
Aves,Passeriformes,Muscicapidae,Luscinia,Luscinia megarhynchos
Aves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus magellanicus
Aves,Passeriformes,Sittidae,Sitta,Sitta przewalskii
Aves,Passeriformes,Ploceidae,Ploceus,Ploceus tricolor
Aves,Gruiformes,Gruidae,Leucogeranus,Leucogeranus leucogeranus
Aves,Psittaciformes,Psittacidae,Rhynchopsitta,Rhynchopsitta terrisi
Aves,Passeriformes,Furnariidae,Anumbius,Anumbius annumbi
Aves,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus
Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula aurea
Aves,Passeriformes,Regulidae,Regulus,Regulus goodfellowi
Aves,Passeriformes,Locustellidae,Helopsaltes,Helopsaltes ochotensis
Aves,Anseriformes,Anatidae,Mergus,Mergus octosetaceus
Aves,Passeriformes,Muscicapidae,Brachypteryx,Brachypteryx leucophris
Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,Caprimulgus europaeus
Aves,Passeriformes,Alaudidae,Alauda,Alauda arvensis
Aves,Passeriformes,Corvidae,Corvus,Corvus caurinus
Aves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus brunneicapillus
Aves,Passeriformes,Tyrannidae,Platyrinchus,Platyrinchus coronatus
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Mimidae,Mimus,Mimus thenca
Aves,Passeriformes,Turdidae,Turdus,Turdus viscivorus
Aves,Psittaciformes,Psittacidae,Amazona,Amazona ochrocephala
Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax neglectus
Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea
Aves,Accipitriformes,Accipitridae,Buteo,Buteo regalis
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe lugubris
Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos
Aves,Piciformes,Indicatoridae,Melignomon,Melignomon zenkeri
Aves,Passeriformes,Turdidae,Turdus,Turdus ignobilis
Aves,Passeriformes,Paridae,Sylviparus,Sylviparus modestus
Aves,Apodiformes,Trochilidae,Oreotrochilus,Oreotrochilus leucopleurus
Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba
Aves,Falconiformes,Falconidae,Falco,Falco sparverius
Aves,Passeriformes,Alcippeidae,Alcippe,Alcippe morrisonia
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza cioides
Aves,Passeriformes,Fringillidae,Pyrrhula,Pyrrhula pyrrhula
Aves,Passeriformes,,,
Aves,Passeriformes,Thraupidae,Saltator,Saltator atriceps
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus canariensis
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus
Aves,Passeriformes,Acanthizidae,Smicrornis,Smicrornis brevirostris
Aves,Charadriiformes,Alcidae,Pinguinus,Pinguinus impennis
Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos concinnus
Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax fuscescens
Aves,Passeriformes,Corvidae,Psilorhinus,Psilorhinus morio
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura nevermanni
Aves,Psittaciformes,Psittaculidae,Trichoglossus,Trichoglossus haematodus
Aves,Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes similis
Aves,Passeriformes,Estrildidae,Poephila,Poephila acuticauda
Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus roseus
Aves,Columbiformes,Columbidae,Leptotila,Leptotila verreauxi
Aves,Strigiformes,Strigidae,Ninox,Ninox scutulata
Aves,Passeriformes,Parulidae,Myiothlypis,Myiothlypis bivittata
Aves,Piciformes,,,
Aves,Passeriformes,Muscicapidae,Muscicapa,Muscicapa sibirica
Aves,Passeriformes,Tyrannidae,Hemitriccus,Hemitriccus orbitatus
Aves,Passeriformes,Thamnophilidae,Hylophylax,Hylophylax naevius
Aves,Apodiformes,Trochilidae,Thalurania,Thalurania furcata
Aves,Strigiformes,Strigidae,Otus,Otus spilocephalus
Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus ornatus
Aves,Charadriiformes,Alcidae,Cerorhinca,Cerorhinca monocerata
Aves,Passeriformes,,,
Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius wilsonia
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis guy
Aves,Passeriformes,Tyrannidae,Leptopogon,Leptopogon superciliaris
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos concinnus
Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea
Aves,Piciformes,Ramphastidae,Selenidera,Selenidera maculirostris
Aves,Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda ruficollis
Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes troglodytes
Aves,Bucerotiformes,Bucerotidae,Buceros,Buceros rhinoceros
Aves,Apodiformes,Trochilidae,Heliodoxa,Heliodoxa aurescens
Aves,Apodiformes,Trochilidae,Coeligena,Coeligena helianthea
Aves,Passeriformes,,,
Aves,Passeriformes,Mimidae,Mimus,Mimus triurus
Aves,Passeriformes,Vireonidae,Cyclarhis,Cyclarhis gujanensis
Aves,Passeriformes,Passeridae,Passer,Passer montanus
Aves,Procellariiformes,Procellariidae,Pelecanoides,Pelecanoides urinatrix
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus gavia
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta
Aves,Passeriformes,Corvidae,Corvus,Corvus frugilegus
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia capicola
Aves,Accipitriformes,Accipitridae,Circaetus,Circaetus gallicus
Aves,Passeriformes,Turdidae,Turdus,Turdus cardis
Aves,Cuculiformes,Cuculidae,Geococcyx,Geococcyx californianus
Aves,Charadriiformes,Scolopacidae,Calidris,Calidris alpina
Aves,Strigiformes,Strigidae,Bubo,Bubo virginianus
Aves,Piciformes,Picidae,Melanerpes,Melanerpes chrysauchen
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis guy
Aves,Passeriformes,Pipridae,Manacus,Manacus vitellinus
Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua pastinator
Aves,Strigiformes,Strigidae,Megascops,Megascops guatemalae
Aves,Apodiformes,Trochilidae,Calliphlox,Calliphlox amethystina
Aves,Psittaciformes,Psittacidae,Amazona,Amazona aestiva
Aves,Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes similis
Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus
Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus ater
Aves,Piciformes,Picidae,Campephilus,Campephilus leucopogon
Aves,Passeriformes,,,
Aves,Passeriformes,Motacillidae,Anthus,Anthus campestris
Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia
Aves,Passeriformes,Emberizidae,Emberiza,Emberiza variabilis
Aves,Passeriformes,Tyrannidae,Rhynchocyclus,Rhynchocyclus olivaceus
Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus
Aves,Gruiformes,Rallidae,Laterallus,Laterallus albigularis
Aves,Apodiformes,Trochilidae,Eupherusa,Eupherusa nigriventris
Aves,Passeriformes,Muscicapidae,Alethe,Alethe diademata
Aves,Strigiformes,Strigidae,Pulsatrix,Pulsatrix perspicillata
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Passeriformes,,,
Aves,Passeriformes,Certhiidae,Certhia,Certhia americana
Aves,Passeriformes,Sylviidae,Sylvia,Sylvia nisoria
Aves,Charadriiformes,Alcidae,Fratercula,Fratercula arctica
Aves,Caprimulgiformes,Caprimulgidae,Nyctipolus,Nyctipolus nigrescens
Aves,Passeriformes,Icteridae,Icterus,Icterus auricapillus
Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus atrinucha
Aves,Apodiformes,Apodidae,Chaetura,Chaetura cinereiventris
Aves,Passeriformes,Petroicidae,Pachycephalopsis,Pachycephalopsis poliosoma
Aves,Passeriformes,Leiothrichidae,Trochalopteron,Trochalopteron milnei
Aves,Passeriformes,Acrocephalidae,Iduna,Iduna natalensis
Aves,Psittaciformes,Psittacidae,Amazona,Amazona sp.
Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe oenanthe
Aves,Bucerotiformes,Upupidae,Upupa,Upupa epops
Aves,Accipitriformes,Accipitridae,Gyps,Gyps coprotheres
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Pipridae,Lepidothrix,Lepidothrix vilasboasi
Aves,Procellariiformes,Procellariidae,Ardenna,Ardenna grisea
Aves,Galliformes,Phasianidae,Lagopus,Lagopus lagopus
Aves,Galliformes,Phasianidae,Francolinus,Francolinus francolinus
Aves,Strigiformes,Strigidae,Strix,Strix uralensis
Aves,Columbiformes,Columbidae,Columbina,Columbina minuta
Aves,Suliformes,Sulidae,Sula,Sula dactylatra
Aves,Anseriformes,Anatidae,Mareca,Mareca strepera
Aves,Accipitriformes,Accipitridae,Buteo,Buteo nitidus
Aves,Passeriformes,,,
Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora serrana
Aves,Passeriformes,Icteridae,Agelaius,Agelaius phoeniceus
Aves,Passeriformes,Alaudidae,Eremophila,Eremophila alpestris
Aves,Pelecaniformes,Ardeidae,Ardea,Ardea intermedia
Aves,Passeriformes,Paridae,Parus,Parus monticolus
Aves,Psittaciformes,Psittacidae,Ara,Ara macao
Aves,Passeriformes,Pipridae,Pipra,Pipra fasciicauda
Aves,Passeriformes,Acanthizidae,Sericornis,Sericornis nouhuysi
Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Furnariidae,Lepidocolaptes,Lepidocolaptes angustirostris
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Passeriformes,Thamnophilidae,Thamnomanes,Thamnomanes caesius
Aves,Procellariiformes,Diomedeidae,Phoebetria,Phoebetria palpebrata
Aves,Sphenisciformes,Spheniscidae,Megadyptes,Megadyptes antipodes
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura atricapilla
Aves,Passeriformes,Passerellidae,Chondestes,Chondestes grammacus
Aves,Piciformes,Indicatoridae,Indicator,Indicator maculatus
Aves,Passeriformes,Furnariidae,Synallaxis,Synallaxis ruficapilla
Aves,Passeriformes,Muscicapidae,Cyornis,Cyornis banyumas
Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus erythrinus
Aves,Galliformes,Phasianidae,Lagopus,Lagopus muta
Aves,Passeriformes,Pycnonotidae,Chlorocichla,Chlorocichla simplex
Aves,Charadriiformes,Thinocoridae,Attagis,Attagis gayi
Aves,Passeriformes,,,
Aves,Passeriformes,,,
Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus bailloni
Aves,Strigiformes,Strigidae,Bubo,Bubo lacteus
Aves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila vittata
Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon rubricauda
Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus ferox
Aves,Trogoniformes,Trogonidae,Trogon,Trogon rufus
Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis apricaria
Aves,Strigiformes,Strigidae,Strix,Strix occidentalis
Aves,Passeriformes,,,
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis bourcieri
Aves,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus
Aves,Passeriformes,Regulidae,Regulus,Regulus satrapa
Aves,Procellariiformes,Procellariidae,Procellaria,Procellaria cinerea
Aves,Passeriformes,Tyrannidae,Mionectes,Mionectes oleagineus
Aves,Passeriformes,Mimidae,Toxostoma,Toxostoma rufum
Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus brevirostris
Aves,Passeriformes,Parulidae,Setophaga,Setophaga fusca
Aves,Passeriformes,Thraupidae,Embernagra,Embernagra platensis
Aves,Passeriformes,Passerellidae,Arremonops,Arremonops chloronotus
Aves,Apterygiformes,Apterygidae,Apteryx,Apteryx australis
Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis tolmiei
Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis longirostris
Aves,Passeriformes,,,
Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos concinnus
Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos concinnus
Aves,Passeriformes,Estrildidae,Lonchura,Lonchura hunsteini
Aves,Passeriformes,Tyrannidae,Knipolegus,Knipolegus striaticeps
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Fringillidae,Spinus,Spinus magellanicus
Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis
Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia orientalis
Aves,Passeriformes,Alaudidae,Calandrella,Calandrella brachydactyla
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus inornatus
Aves,Passeriformes,Troglodytidae,Thryothorus,Thryothorus ludovicianus
Aves,Tinamiformes,Tinamidae,Nothoprocta,Nothoprocta pentlandii
Aves,Psittaciformes,Psittacidae,Enicognathus,Enicognathus ferrugineus
Aves,Passeriformes,,,
Aves,Galliformes,Phasianidae,Lagopus,Lagopus lagopus
Aves,Passeriformes,Alaudidae,Melanocorypha,Melanocorypha calandra
Aves,Charadriiformes,Scolopacidae,Tringa,Tringa solitaria
Aves,Passeriformes,Cotingidae,Rupicola,Rupicola rupicola
Aves,Passeriformes,Thraupidae,Tersina,Tersina viridis
Aves,Passeriformes,Calcariidae,Calcarius,Calcarius lapponicus
Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus canariensis
Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia leucophrys
Aves,Gaviiformes,Gaviidae,Gavia,Gavia immer
Aves,Passeriformes,,,
Aves,Passeriformes,Pipridae,Neopelma,Neopelma pallescens
Aves,Passeriformes,Alcippeidae,Alcippe,Alcippe morrisonia
Aves,Passeriformes,Alaudidae,Eremophila,Eremophila alpestris
Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Aves,Passeriformes,Ploceidae,Ploceus,Ploceus xanthops
Aves,Columbiformes,Columbidae,Columbina,Columbina cruziana
Aves,Passeriformes,Paridae,Poecile,
Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros undulatus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Piciformes,Picidae,Colaptes,Colaptes melanochloros
Aves,Charadriiformes,Scolopacidae,Numenius,Numenius madagascariensis
Aves,Passeriformes,Corvidae,Nucifraga,Nucifraga columbiana
Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo
Aves,Passeriformes,Tyrannidae,Elaenia,Elaenia albiceps
Aves,Passeriformes,Conopophagidae,Conopophaga,Conopophaga aurita
Aves,Pelecaniformes,Ardeidae,Bubulcus,Bubulcus ibis
Aves,Psittaciformes,Psittacidae,Brotogeris,Brotogeris jugularis
Aves,Anseriformes,Anatidae,Somateria,Somateria mollissima
Aves,Passeriformes,Icteridae,Leistes,Leistes defilippii
Aves,Passeriformes,Thraupidae,Poospiza,Poospiza melanoleuca
Aves,Cuculiformes,Cuculidae,Crotophaga,Crotophaga ani
Aves,Passeriformes,,,
Aves,Passeriformes,Parulidae,Basileuterus,Basileuterus rufifrons
Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis squatarola
Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis apricaria
Aves,Passeriformes,Turdidae,Catharus,Catharus frantzii
Aves,Strigiformes,,,
Aves,Passeriformes,,,
Aves,Psittaciformes,Psittacidae,Eupsittula,Eupsittula canicularis
Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter francesiae
Aves,Columbiformes,Columbidae,Columba,Columba palumbus
Aves,Passeriformes,Paradoxornithidae,Sinosuthora,Sinosuthora webbiana
Aves,Psittaciformes,Psittaculidae,Prioniturus,Prioniturus montanus
Aves,Strigiformes,Strigidae,Athene,Athene noctua
Aves,Passeriformes,Paridae,Parus,Parus monticolus
Aves,Anseriformes,Anatidae,Branta,Branta hutchinsii
Aves,Passeriformes,Thamnophilidae,Dysithamnus,Dysithamnus mentalis
